X,Y,Angle,Distance
1600.9243027888447,715.3917662682603,1.3892706356724358,1102.7266904808243
1516.903590425532,266.7157579787234,1.38821846758313,1559.1998409263374
1516.3084577114428,344.3223880597015,1.378322640544247,1483.0637886046138
1600.1813040585496,793.0166333998669,1.3749079836658544,1026.6172664908183
1520.2822473404256,421.09474734042556,1.370657138319436,1406.9903045028732
1599.383925606111,870.9176353370973,1.358132126656531,950.4950550280761
1435.2829122340424,128.0,1.3560282622202209,1711.3160298753942
1514.6897239773862,499.99334885267706,1.3547532128189557,1330.9467482327673
1434.5950166112957,206.0730897009967,1.3454420193483865,1635.2748384478452
1603.7878081279148,947.900399733511,1.344472392047613,874.3986236343001
1513.6776119402984,578.3084577114428,1.3405857146724367,1254.7950965809532
1433.9243027888447,284.3917662682603,1.3337984191685182,1559.1920132697182
1518.606030483764,655.3402915838303,1.3297443310468844,1178.740180935347
1433.1813040585496,363.0166333998669,1.3208638783669482,1483.0634347787147
1517.9004329004329,734.0862470862471,1.3120728432004074,1102.6115791195214
1438.7032236623463,440.18411432369555,1.311100972240222,1406.9948839742142
1353.2829122340424,148.0,1.3067025209160756,1711.332859645399
1352.7093448619887,227.0887928167609,1.2937388240920478,1635.273248070923
1517.093604263824,813.2145236508994,1.2915902669340118,1026.5386525026493
1431.3954802259886,521.0691259554669,1.2901880521971947,1330.9896590815958
1351.9920292261706,306.5845234141481,1.2793497743731312,1559.1667414305089
1430.5,600.8164347249834,1.2719009819321114,1254.8192990330122
1516.195203197868,892.9020652898068,1.2675733417194868,950.4587449455117
1351.3301292674842,386.3927742790852,1.2634594740811287,1483.1014940028595
1437.0527888446215,678.496347941567,1.257808092781434,1178.7710208797423
1272.42197875166,172.0,1.2574102236562166,1711.3510944585023
1358.2822473404256,464.09474734042556,1.251462253895685,1407.038527225913
1522.903590425532,970.7157579787234,1.2483206283712434,874.3539181955236
1271.9243027888447,252.39176626826028,1.2419641728808282,1635.2232835607874
1436.4975124378109,759.0026533996684,1.2348461836406157,1102.6375352276152
1349.823490378235,547.5952222959522,1.225728003712581,1330.8555958597312
1271.4037184594954,333.19156706507306,1.2249117107620209,1559.1475259857434
1435.8948069241012,840.2133821571239,1.2082081872631165,1026.5295628549159
1192.815098104423,200.00698370468905,1.2080931000532158,1711.3302303423816
1270.9212886084358,414.6021255396878,1.2059930904545495,1482.987374662006
1348.9004329004329,629.0862470862471,1.2030660246387042,1254.8027080780412
1279.5,492.8164347249834,1.1918561697628374,1407.0000438255513
1192.5,281.8164347249834,1.1901613010321521,1635.217902259867
1357.5,707.5,1.1859575624520773,1178.7122210276773
1435.3084577114428,922.3223880597014,1.1769836750845672,950.4303822574444
1192.278644968449,364.17568913982063,1.1704037305672867,1559.139729792841
1269.9052526595744,579.2822473404256,1.1611183415563764,1330.8464497514924
1114.7102027251578,231.9122632103689,1.1587866490070065,1711.292276766018
1357.278644968449,790.1756891398206,1.157618783064992,1102.6093310893068
1444.7093448619887,1001.0887928167609,1.152343105765654,874.3515120312754
1192.173479561316,447.21103356596876,1.148513333535481,1483.068126100164
1114.8144090305445,315.27589641434264,1.1384283563643511,1635.2018095147753
1269.594289508632,662.9279548472775,1.1343337715231683,1254.6963989705428
1202.5962815405046,526.1915670650731,1.1322628256582608,1406.9396314857884
1357.2842420212767,873.9035904255319,1.1248664773476744,1026.475426977868
1115.0627906976745,399.3873754152824,1.1159656934291484,1559.1198494127862
1280.093604263824,742.2145236508994,1.1139681299524582,1178.6487069107889
1038.176509621765,267.5952222959522,1.1094373568018172,1711.3268049154926
1192.2829122340424,616.0,1.096585547489783,1330.8553861192945
1115.5,484.433598937583,1.0910344563477208,1482.988606026466
1038.903590425532,352.7157579787234,1.0866604899014933,1635.206232213615
1357.383925606111,958.9176353370973,1.086373195041963,950.4359702046197
1280.6776119402984,827.3084577114428,1.0803960289113574,1102.6443575240946
1127.7957347550816,564.0929690103299,1.0726519544473472,1406.8847726317754
1192.6897239773862,701.9933488526771,1.0655742426022015,1254.7686549027362
1039.903590425532,438.7157579787234,1.0615519005942673,1559.1155632035232
963.5950166112957,307.07308970099666,1.0601214393038167,1711.2580330658457
1369.7102027251578,1038.9122632103688,1.0562357110598992,874.3019230965855
1205.5,782.3530192435302,1.0420823520392206,1178.5735562292066
1281.6897239773862,913.9933488526771,1.041482296802851,1026.4761702581957
965.0366544485172,394.0,1.0349057698920305,1635.2369211874238
1041.093604263824,525.7854763491006,1.0336275399878696,1483.0918952553689
1117.176509621765,657.5952222959522,1.032064459834799,1330.9156979814124
1055.3084577114428,606.3223880597014,1.013014898760778,1406.9227890696786
890.9913391072619,350.0423051299134,1.010816942949947,1711.3369225523604
966.9004329004329,482.0862470862471,1.0070825849778349,1559.1509063656085
1207.3084577114428,870.3223880597014,1.0032418267788443,1102.5351361491412
1118.6503148823335,746.3897911832946,0.9967578742946541,1254.7238204213406
1283.1845336873548,1002.4112180550945,0.9958478499014684,950.3925985109074
893.4049833887043,439.07308970099666,0.9831446019680665,1635.2481705601836
969.3388594164456,571.5,0.9762509730446065,1482.9734254111133
1133.9212886084358,827.6021255396878,0.970218257586486,1178.6511256618642
1044.9913391072619,704.0423051299134,0.9675568318630954,1330.8498589127173
820.6060304837641,396.6597084161696,0.9614798171390531,1711.3084238404717
1298.677943615257,1083.6759535655058,0.9601685363757392,874.324850223368
1209.7032236623463,960.1841143236956,0.9581345223482046,1026.5188775609056
985.5,652.8164347249834,0.9533906270742586,1406.9258624522822
896.395950879522,529.4012612014603,0.952616992379377,1559.1412484516477
824.1952031978681,487.9020652898068,0.9313406217176192,1635.1746058855013
1047.903590425532,795.7157579787234,0.9280072829675217,1254.6855574473852
1137.2758964143427,918.8144090305445,0.9259638647101267,1102.5839120926814
900.0877367896311,621.2897972748422,0.9187287298859869,1482.9699334392424
752.6060304837641,446.6597084161696,0.9121535605974991,1711.3047864723526
1213.1845336873548,1052.4112180550947,0.9053034188828778,950.3901190530099
975.9633455514828,755.0,0.9030750672418294,1330.8123112876228
1065.815098104423,878.0069837046891,0.8983143210752914,1178.6002682286914
828.566401062417,580.5,0.8981420805508229,1559.122665842821
918.6021897810219,703.3911745189117,0.8937738277465777,1406.9161367977204
757.7093448619887,540.0887928167609,0.8796452554920438,1635.15933773255
1141.9052526595744,1012.2822473404256,0.8748131972686647,1026.4443259778434
1232.2822473404256,1135.0947473404256,0.8640814689344255,874.301116148853
687.1813040585496,500.0166333998669,0.8628146295713242,1711.2341170844645
833.9146382127376,674.922307435812,0.8612827430642478,1482.9432695033156
980.6060304837641,849.6597084161697,0.859255655641981,1254.8119967099508
1071.3388594164455,972.5,0.8488275018560558,1102.5893649933898
763.7032236623463,635.1841143236956,0.8437201934316918,1559.0724986900661
910.1845336873548,810.4112180550945,0.8384361105395304,1330.8108511131068
854.9063957361759,757.7854763491006,0.8342299019450479,1406.9161432470867
693.9035904255319,595.7157579787234,0.8278711572422844,1635.1604822934933
1001.3954802259886,933.0691259554669,0.8263988310816389,1178.7019637614494
1147.9212886084358,1108.602125539688,0.81465653908167,950.3881663080198
624.395950879522,556.4012612014603,0.8134970041077807,1711.3102300429873
770.8948069241012,732.2133821571239,0.803843100704144,1482.978678086813
1078.5800132802124,1069.8100929614873,0.791439603083427,1026.461931870681
917.3084577114428,908.3223880597014,0.7904624944623447,1254.6845509781754
701.8144090305445,693.2758964143426,0.7892706439601512,1559.1182872605943
633.0637450199204,654.5932934926959,0.7760877251377467,1635.1442586202731
794.497512437811,816.0026533996684,0.7745892640511511,1406.8710070970412
848.2758964143426,869.8144090305445,0.7739536332383019,1330.7982578111223
1009.7032236623463,1031.1841143236957,0.7716213965555723,1102.563767207107
1171.0637450199204,1192.593293492696,0.7679860267126888,874.3590337718356
564.5942895086322,615.9279548472775,0.7641845090826879,1711.2141530582405
941.1756891398206,992.721355031551,0.7544701649320221,1178.6763794810504
711.2829122340426,793.0,0.7464254835855129,1483.0218802140403
643.1756891398206,754.721355031551,0.7347872647131958,1559.1183187379352
575.4160026560425,716.4990039840637,0.724348555828797,1635.1086737334715
1088.0627906976745,1170.3873754152823,0.7241097349027423,950.4034127809306
858.0703567855952,971.0696898966322,0.7216741306900281,1254.7338011602626
737.5987387985397,877.604049120478,0.7149759606852272,1406.9508626819172
507.6776119402985,678.3084577114428,0.7148320715339168,1711.2244361047478
790.2822473404256,933.0947473404256,0.7094437697087587,1330.809774958338
1020.3301292674843,1132.3927742790852,0.7081223646542153,1026.442650693566
952.6611405835544,1094.5,0.6943092821037278,1102.5939382552233
655.278644968449,857.1756891398206,0.6889830019841002,1483.005280440445
885.5,1056.5,0.6826252285968101,1178.6019260123412
587.9833776595744,819.201795212766,0.6803427056121009,1559.150220903475
520.9052526595744,781.2822473404256,0.6725643004202353,1635.1970010545033
1115.7112956810631,1255.8222591362126,0.6718353298071361,874.2885361881996
453.90525265957444,743.2822473404256,0.6655427846514043,1711.3221431406143
684.5987387985397,942.604049120478,0.6553547581512185,1406.8574163981252
803.309326252904,1037.6886823763691,0.6529327880643111,1254.7951402964216
736.497512437811,1000.0026533996684,0.6449261034522744,1330.8017491792439
1034.0,1237.42197875166,0.6334655484202558,950.3946706456733
602.9800796812749,924.5,0.6314902488209555,1483.0229059727455
536.3939695162359,886.6597084161697,0.6258676944769787,1559.1313891091322
967.3939695162359,1199.6597084161697,0.6247060974409271,1026.4702955745427
469.9063957361759,848.7854763491006,0.6208205955863122,1635.2241638711
900.7878081279147,1161.900399733511,0.6171536804741451,1102.612201035184
403.49751243781094,811.0026533996684,0.616205420203184,1711.2378412569888
834.3954802259886,1124.069125955467,0.6107313233256925,1178.6749488703854
635.5,1010.5,0.595789533388698,1406.901027080441
753.2829122340426,1108.0,0.5841490433506477,1254.783113458755
687.0877367896311,1070.2897972748422,0.5803552503160587,1330.8082827985465
1066.7102027251578,1323.9122632103688,0.575847162030844,874.2845417304667
554.6597084161697,994.6060304837641,0.574070208207149,1483.081888492749
488.5800132802125,956.8100929614874,0.5714098852372285,1559.099612244113
422.4898771988052,918.9551941586459,0.5690238746951455,1635.1679082955952
356.42197875166005,881.0,0.5669064220654385,1711.2797852575927
986.2829122340426,1309.0,0.5429185518552497,950.3770298793584
920.2822473404256,1271.0947473404256,0.541317199603466,1026.4716706443
854.278644968449,1233.1756891398206,0.539946258266295,1102.57819711113
788.278644968449,1195.1756891398206,0.5388128695079413,1178.7249667477008
590.5,1081.3530192435303,0.536120709161194,1406.891514279047
312.90525265957444,953.2822473404256,0.5175982832248818,1711.2515128514465
378.6503148823334,991.3897911832946,0.5172402085587492,1635.2630972374707
444.6021897810219,1029.3911745189118,0.516971974135617,1559.1475830901138
510.5,1067.5,0.516595206050636,1483.0261292371083
642.3388594164456,1143.5,0.5158706571009403,1330.8536983520073
708.1765096217651,1181.5952222959522,0.515344327558447,1254.792015924912
1024.3959508795222,1396.4012612014603,0.4798081203589995,874.330362604349
549.8144090305445,1154.7241035856573,0.47647930479034456,1406.891962576011
272.9035904255319,1027.7157579787233,0.46821367663002994,1711.2704037087794
747.5,1269.5,0.4668727922784356,1178.6375609151441
338.815098104423,1066.006983704689,0.4655076877692348,1635.1779919928827
813.4112180550945,1307.8154663126452,0.4627472487768153,1102.5438947545676
404.6776119402985,1104.3084577114428,0.4625176830710247,1559.1379953783628
470.6060304837641,1142.6597084161697,0.4592107209264895,1483.0322265971329
879.278644968449,1346.1756891398206,0.45795215316073845,1026.4912657879033
945.1765096217651,1384.5952222959522,0.4523476899436069,950.4127151094821
602.3918380889183,1219.6081619110817,0.4512727921596234,1330.8343229704712
668.2822473404256,1258.0947473404256,0.4465721107868512,1254.769450753753
236.71020272515787,1103.9122632103688,0.41891440127553214,1711.260683698579
513.6060304837641,1230.3402915838303,0.4168791908075751,1406.8836583742573
302.8234903782349,1142.5952222959522,0.4137495637591066,1635.1509235270362
368.90525265957444,1181.2822473404256,0.4080701998593783,1559.1163629830426
434.9913391072618,1220.0423051299133,0.40176454319134186,1483.104707076075
712.0627906976745,1346.3873754152823,0.39503032705916946,1178.7161594578943
567.42197875166,1298.0,0.38676339677067983,1330.8841341245575
778.3084577114428,1385.3223880597016,0.3855595372681568,1102.6382586453635
989.1756891398206,1472.721355031551,0.3836377342121739,874.3839971856008
633.7093448619887,1337.0887928167608,0.377838847706675,1254.7990588130417
844.6503148823334,1424.3897911832946,0.37460042006338956,1026.5359466778325
204.27589641434264,1181.8144090305445,0.36959847086003383,1711.2828052798593
270.78780812791473,1220.900399733511,0.36200308606572795,1635.1899812557056
911.0637450199204,1463.593293492696,0.36178085199177035,950.4615392540093
481.9146382127376,1307.922307435812,0.35730368287633224,1406.9433096173966
337.28224734042556,1260.0947473404256,0.3535977662852022,1559.1795617551159
404.0,1299.42197875166,0.3442981465394722,1483.0355205985134
682.309326252904,1425.6886823763691,0.32315724514687855,1178.7032725340061
537.566401062417,1378.5,0.3222415258149009,1330.9398339994557
175.7032236623463,1261.1841143236957,0.32030015899574077,1711.3335666310159
242.8034528552457,1300.8034528552457,0.3102234358048455,1635.254805564194
604.6060304837641,1418.3402915838303,0.30904537701694984,1254.8429684164066
749.395950879522,1465.4012612014603,0.3083255674526114,1102.599285340743
310.0527888446215,1340.4963479415671,0.29914769931300467,1559.194118217718
454.90525265957444,1387.2822473404256,0.29771259512234355,1406.988209859334
816.7032236623463,1505.1841143236957,0.2912952375943337,1026.5422333265815
961.497512437811,1552.0026533996684,0.28756439099608355,874.4078599651217
377.5,1380.433598937583,0.2868173686516078,1483.0853700648756
884.3301292674843,1545.3927742790852,0.27120484442526643,950.4084130291583
151.03665444851717,1342.0,0.2709213047168852,1711.386605934597
219.03665444851717,1382.0,0.2584810513852373,1635.2886901025572
513.0,1460.8021941489362,0.25769689615626945,1330.9485908532215
658.2829122340426,1507.0,0.2512098031728249,1178.7140910741582
287.30845771144277,1422.3223880597016,0.2446704867575735,1559.126704495905
581.1845336873548,1501.4112180550947,0.24025101287840364,1254.857123989123
432.7032236623463,1468.1841143236957,0.23807768441944419,1406.9833888751102
726.6597084161697,1547.393969516236,0.2311395502860719,1102.664585526363
355.8144090305445,1462.7241035856573,0.22942844112338887,1483.0465439310708
130.5,1423.8164347249835,0.22162574295777995,1711.3574509093717
795.4898771988052,1588.0448058413542,0.20795315528288807,1026.6282633655187
199.5,1464.433598937583,0.2066698669133846,1635.299684926889
493.8164347249834,1544.5,0.19316897150723586,1330.9379234940122
941.566401062417,1633.5,0.1915791800429741,874.4315260698983
268.9004329004329,1505.086247086247,0.1902852550268306,1559.2434082048114
864.9966766367564,1629.3084081090062,0.18056877953519468,950.4561190515803
640.0936042638241,1589.7854763491007,0.1792879937104828,1178.8015069652147
415.27864496844904,1550.1756891398206,0.17849475053433786,1407.0769052817184
113.9920292261707,1506.5845234141482,0.17230405280601263,1711.349034946696
338.8063122923588,1546.1936877076412,0.17198200434454256,1483.0727012375698
563.5800132802125,1585.8100929614873,0.17153157352611484,1254.8353277770461
184.32869449966864,1547.5970841616966,0.15496911495864849,1635.2678677638175
710.3839256061109,1630.9176353370974,0.15394825659052325,1102.6568077228508
255.0653551183728,1588.9273091030343,0.1357817524789892,1559.2866118190093
479.98337765957444,1629.201795212766,0.12867602937342715,1331.0206271931204
781.3388594164456,1672.5,0.1245167552711923,1026.6093557604995
101.49751243781094,1590.0026533996684,0.1230125042962058,1711.4349493434229
402.8948069241012,1633.2133821571238,0.11881782359180988,1407.0254782380844
326.566401062417,1630.5,0.11453395834912196,1483.1509769669972
627.9920292261708,1673.5845234141482,0.10744689705348544,1178.8059875474914
173.4160026560425,1631.4990039840638,0.10322375194908495,1635.2883800950246
551.6776119402986,1671.3084577114428,0.10272868842324222,1254.9383640592407
929.5,1716.566401062417,0.09555372050708047,874.4892311696453
853.3388594164456,1714.5,0.09007304337218858,950.5143686925285
245.90525265957447,1673.2822473404256,0.08135800122150919,1559.252344090011
700.5,1715.5,0.0767023405674281,1102.742263631897
93.18130405854957,1674.016633399867,0.07367819350331603,1711.461910027558
471.67794361525705,1714.6759535655058,0.06414633019273037,1331.0596073723175
395.3939695162359,1716.6597084161697,0.05926409026187004,1407.0762968199822
319.1845336873548,1715.4112180550947,0.057061097609019215,1483.2294857174527
166.78780812791473,1715.900399733511,0.051447929916988516,1635.3760443532872
774.1756891398206,1757.721355031551,0.0411910016590096,1026.6951838652649
621.9004329004329,1758.086247086247,0.03556242896899491,1178.8449230850947
545.8154663126452,1757.4112180550947,0.03394430595137826,1254.907426421614
241.28224734042553,1758.0947473404256,0.026877964896494303,1559.2809505206485
89.08773678963111,1758.2897972748422,0.024374097568325884,1711.4206126534177
164.566401062417,1800.5,-0.00030572930918528894,1635.4336753699108
316.8164347249834,1800.5,-0.00033711267624952565,1483.1836495531863
392.94556920013275,1800.5064719548623,-0.00035995191223740065,1407.0545219526425
468.9800796812749,1800.5,-0.00037565176061469407,1331.0200142316662
697.1835652750166,1800.5,-0.00045338457969670316,1102.8165480711305
849.4160026560425,1800.4990039840638,-0.0005249446020780968,950.5841283186845
925.5,1800.5,-0.0005717552264333817,874.5001429388105
89.09640957446808,1842.7157579787233,-0.024961596931701482,1711.436744875683
241.28424202127658,1842.903590425532,-0.02751801295786598,1559.3061060108075
545.8234903782349,1843.5952222959522,-0.034746047749732265,1254.933966666799
621.9146382127376,1842.922307435812,-0.03641784524067218,1178.8670171537751
774.1756891398206,1843.278644968449,-0.04216413506601719,1026.7368493738145
166.79573475508164,1885.0929690103299,-0.052054784639282904,1635.4195135772309
319.1765096217651,1885.5952222959522,-0.05773820137526846,1483.2952341782375
395.3885941644562,1884.3395225464192,-0.05997273159444214,1407.141199903784
471.6776119402985,1886.3084577114428,-0.06488432750573171,1331.1234039311141
93.18130405854957,1927.016633399867,-0.07428026218621789,1711.5382806047633
700.5,1885.5,-0.07760644146201003,1102.8193415061235
245.90359042553192,1927.7157579787233,-0.0819958172712789,1559.3354241754187
853.3388594164456,1886.5,-0.09112074090519293,950.6048417144508
929.5,1884.433598937583,-0.09669190398404033,874.5852060431578
551.677943615257,1929.6759535655058,-0.10350894731057585,1255.039365673347
173.4160026560425,1969.4990039840638,-0.10383075998330042,1635.391516661083
628.0,1927.42197875166,-0.10829645787421283,1178.906425747603
326.566401062417,1970.5,-0.11520372931386616,1483.2655933709775
402.9063957361759,1967.7854763491007,-0.11952364885063252,1407.132724780636
101.49751243781094,2011.0026533996684,-0.12359542927261107,1711.5585937959136
781.3388594164456,1928.5,-0.1254831768806726,1026.7340304747806
480.0,1971.8021941489362,-0.12942563280703745,1331.1333494110906
255.0703567855952,2012.069689896632,-0.1364156429621112,1559.4169281675256
710.3954802259886,1970.069125955467,-0.1548340615210049,1102.7971332548932
184.33012926748427,2053.392774279085,-0.1555672598202851,1635.4195269867837
563.5962815405046,2015.191567065073,-0.17232021454804466,1254.9906635335535
338.80345285524567,2054.8034528552457,-0.1726440257855955,1483.246489621569
114.0,2094.42197875166,-0.17288422035058326,1711.5140377957882
415.27589641434264,2050.8144090305445,-0.17918679221699133,1407.2557375361607
640.0936042638241,2011.2145236508993,-0.18012258871803064,1178.9802465990526
864.9916805324459,1971.6915141430948,-0.181602574658064,950.6411170900869
268.9146382127376,2095.922307435812,-0.19092205392939168,1559.4205324790894
941.566401062417,1967.5,-0.1927016128524815,874.6224864391099
493.8164347249834,2056.5,-0.19390624038227128,1331.13025515708
199.5,2136.566401062417,-0.20726828736489564,1635.5051795467073
795.4898771988052,2012.9551941586458,-0.20890604013825725,1026.835187130446
130.5,2177.1835652750165,-0.22219570920343504,1711.5775448145996
355.8144090305445,2138.2758964143427,-0.2300849593537813,1483.2742845673292
726.6597084161697,2053.6060304837642,-0.23202214281751019,1102.8941020039022
432.7112956810631,2132.822259136213,-0.23877401851491942,1407.2132237634387
581.1765096217651,2099.595222295952,-0.2410283379832437,1255.104775674264
287.3093262529041,2178.688682376369,-0.2452996945129539,1559.371088805161
658.2829122340426,2094.0,-0.25203138320395424,1178.9630649417218
512.9833776595744,2140.201795212766,-0.25842299724958695,1331.2208861216632
219.03665444851717,2219.0,-0.2590721568913666,1635.544588196035
151.03665444851717,2259.0,-0.27148422486190854,1711.654496378384
884.3286944996687,2055.5970841616963,-0.2722075985734968,950.6754489039056
377.5,2220.566401062417,-0.2874639707034451,1483.3685812038063
961.497512437811,2049.0026533996684,-0.2886665217073176,874.693513779572
816.7112956810631,2095.822259136213,-0.29223629083150005,1026.823979580564
454.9035904255319,2213.7157579787236,-0.29839022399945714,1407.2828711563411
310.0527888446215,2260.496347941567,-0.2997559816330662,1559.486960027948
749.3918380889183,2135.6081619110814,-0.3091965123787031,1102.9099456508297
604.6060304837641,2182.6597084161695,-0.3098043511288057,1255.147479303102
242.8063122923588,2300.1936877076414,-0.3108045317501758,1635.5567572723032
175.71129568106312,2339.822259136213,-0.3208596984479495,1711.6430312530165
537.566401062417,2222.5,-0.32295403144008483,1331.2568654194797
682.3084577114428,2175.3223880597016,-0.32397017002956163,1179.0255632013289
403.9920292261707,2301.584523414148,-0.3449350304464674,1483.3830552465747
337.2842420212766,2340.903590425532,-0.3541987602650672,1559.5236717583043
481.9004329004329,2293.086247086247,-0.35797154532136466,1407.3096730477148
270.79573475508164,2380.09296901033,-0.36257280502073086,1635.5346335490638
911.0667552308204,2137.3968781135836,-0.3627559592635081,950.8096376334512
204.27864496844902,2419.175689139821,-0.3701384402561954,1711.6381559563051
844.6597084161697,2176.6060304837642,-0.3755062626940801,1026.8919976902225
633.7102027251578,2263.912263210369,-0.3785803916678584,1255.1679087613575
989.1756891398206,2128.278644968449,-0.3846978085704581,874.7587849368566
778.309326252904,2215.688682376369,-0.38640918120498075,1103.0180929964824
567.42197875166,2303.0,-0.3874590788010159,1331.2616491375666
712.0637450199204,2254.593293492696,-0.39579829864142,1179.093023212595
435.0,2380.9633455514827,-0.4023907420962252,1483.490279332619
368.9035904255319,2419.7157579787236,-0.4086571761547382,1559.514204547069
302.8154663126452,2458.4112180550947,-0.41431101605394316,1635.5631629421762
513.6060304837641,2370.6597084161695,-0.41752892031361183,1407.2888643122867
236.70934486198868,2497.088792816761,-0.4194484688548338,1711.668910015182
668.2842420212766,2342.903590425532,-0.4472901603042937,1255.1991337450368
602.395950879522,2381.4012612014603,-0.4519564742522607,1331.271153821194
945.1845336873548,2216.4112180550947,-0.4533033899312462,950.8458255518781
879.2758964143426,2254.8144090305445,-0.45881575784417816,1026.9318485592976
470.6060304837641,2458.3402915838305,-0.459814979323731,1483.4757381598183
404.67794361525705,2496.675953565506,-0.4630826625643865,1559.577194405636
813.4037184594954,2293.191567065073,-0.4635611879898926,1103.0005188455955
338.815098104423,2535.006983704689,-0.46606164749781825,1635.6333891255254
747.5,2331.5,-0.46763014057220353,1179.0879950198798
272.90525265957444,2573.2822473404253,-0.4687344079956648,1711.7195451961682
549.8144090305445,2446.2758964143427,-0.47711071467331645,1407.3508965975077
1024.3918380889183,2204.6081619110814,-0.4808295467642914,874.8004261019483
708.1845336873548,2419.4112180550947,-0.5160451119548503,1255.2813507465148
642.3388594164456,2457.5,-0.5165240280446525,1331.3472749126036
510.5,2533.5,-0.5171813159722084,1483.5203065681305
444.59873879853967,2571.604049120478,-0.5175256022002263,1559.6427114841483
378.6597084161696,2609.6060304837642,-0.5177721979692992,1635.7475811002398
312.9035904255319,2647.7157579787236,-0.5181044644678812,1711.7469841348386
590.5,2519.6611405835542,-0.5367401946191006,1407.4098220724559
788.2758964143426,2405.8144090305445,-0.5395323264121091,1179.2356676954907
854.2758964143426,2367.8144090305445,-0.5407148540506179,1103.0898799307342
920.2842420212766,2329.903590425532,-0.5421513249790557,1026.984727238896
986.2829122340426,2292.0,-0.5438189724767752,950.8940524171506
356.42197875166005,2720.0,-0.5673992121025377,1711.8170180925508
422.4898771988052,2682.044805841354,-0.5695388981028163,1635.7069352214273
488.59628154050466,2644.191567065073,-0.5719557422739657,1559.627876992834
554.6503148823334,2606.3897911832946,-0.5746303798513006,1483.6307942164415
1066.7093448619887,2277.088792816761,-0.5768063760941151,874.830784291504
687.0964095744681,2530.7157579787236,-0.5809904457386792,1331.352665727778
753.2829122340426,2493.0,-0.5848135526829062,1255.3348803491629
635.5,2590.5,-0.5963776171121119,1407.4624328911943
834.3839256061109,2476.917635337097,-0.6114112103774753,1179.250562076708
403.49751243781094,2790.0026533996684,-0.6166846812370388,1711.8190475356225
900.7957347550816,2439.09296901033,-0.6178921888347804,1103.1809161117192
469.8948069241012,2752.2133821571238,-0.6213131523656298,1635.8148274809662
967.3885941644562,2401.339522546419,-0.6254921936761472,1027.059382170182
536.3885941644562,2714.339522546419,-0.626384891367879,1559.7213044156617
602.9800796812749,2676.5,-0.6320342912505889,1483.613473799644
1033.9920292261706,2363.584523414148,-0.6343136091865827,950.9972272940611
736.497512437811,2601.0026533996684,-0.6455295143908804,1331.4063210771808
803.3084577114428,2563.3223880597016,-0.6535720780096946,1255.4103307615037
684.6021897810219,2658.3911745189116,-0.655916868142773,1407.4614323430849
453.9035904255319,2857.7157579787236,-0.666000736701815,1711.9398846179674
1115.7032236623463,2345.1841143236957,-0.6727298612839527,874.921594554059
520.9035904255319,2819.7157579787236,-0.6730408997756648,1635.8202383075036
588.0,2781.802194148936,-0.6808497773520097,1559.769068944395
885.5,2544.5,-0.6832832150701486,1179.233013445604
655.2758964143426,2743.8144090305445,-0.6894969433493783,1483.6370553554068
952.6611405835544,2506.5,-0.6950058667485947,1103.2340606948114
1020.3286944996687,2468.5970841616963,-0.708853507537268,1027.087827583461
